project_id,milestone,original_start,original_end,current_start,current_end
GR014-013,PRELIMINARY DESIGN,Aug 2013,Dec 2013,Sep 2020,Jan 2021
GR014-013,FINAL DESIGN,Dec 2013,Jun 2014,Jan 2021,Jul 2021
GR014-013,BID AWARD AND REGISTER CONTRCT,Jun 2014,Sep 2014,Jul 2021,Oct 2021
GR014-013,CONSTRUCTION TO 25%,Sep 2014,Jan 2015,Oct 2021,Feb 2022
GR014-013,CONSTRUCTION TO 50%,Jan 2015,May 2015,Feb 2022,Jun 2022
GR014-013,CONSTRUCTION TO 75%,May 2015,Sep 2015,Jun 2022,Oct 2022
GR014-013,ORIGINAL EQUIP & FURNISHING,Sep 2015,Dec 2015,Oct 2022,Jan 2023
GR014-013,SUBSTANTIAL COMPLETION,Dec 2015,Feb 2016,Jan 2023,Mar 2023
GR014-013,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2016,Mar 2016,Mar 2023,Apr 2026
GR017-014,DEVELOP SCOPE,Jun 2014,Aug 2014,Jun 2014,Aug 2014
GR017-014,PRELIMINARY DESIGN,Aug 2014,Dec 2014,Aug 2014,Dec 2014
GR017-014,FINAL DESIGN,Dec 2014,Jun 2015,Dec 2014,Jun 2015
GR017-014,BID AWARD AND REGISTER CONTRCT,Jun 2015,Sep 2015,Jun 2015,Sep 2015
GR017-014,CONSTRUCTION TO 25%,Sep 2015,Jan 2016,Sep 2015,Jan 2016
GR017-014,CONSTRUCTION TO 50%,Jan 2016,May 2016,Jan 2016,May 2016
GR017-014,CONSTRUCTION TO 75%,May 2016,Sep 2016,May 2016,Sep 2016
GR017-014,ORIGINAL EQUIP & FURNISHING,Sep 2016,Dec 2016,Sep 2016,Dec 2016
GR017-014,SUBSTANTIAL COMPLETION,Dec 2016,Feb 2017,Dec 2016,Feb 2017
GR017-014,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2017,Mar 2017,Feb 2017,Mar 2027
GR018-015,DEVELOP SCOPE,Oct 2014,Dec 2014,Jul 2020,Oct 2020
GR018-015,PRELIMINARY DESIGN,Dec 2014,Apr 2015,Oct 2020,Jan 2021
GR018-015,FINAL DESIGN,Apr 2015,Oct 2015,Jan 2021,Jul 2021
GR018-015,BID AWARD AND REGISTER CONTRCT,Oct 2015,Jan 2016,Jul 2021,Oct 2021
GR018-015,CONSTRUCTION TO 25%,Jan 2016,May 2016,Oct 2021,Feb 2022
GR018-015,CONSTRUCTION TO 50%,May 2016,Sep 2016,Feb 2022,Jun 2022
GR018-015,CONSTRUCTION TO 75%,Sep 2016,Jan 2017,Jun 2022,Oct 2022
GR018-015,ORIGINAL EQUIP & FURNISHING,Jan 2017,Apr 2017,Oct 2022,Jan 2023
GR018-015,SUBSTANTIAL COMPLETION,Apr 2017,Jun 2017,Jan 2023,Mar 2023
GR018-015,"PUNCHLIST COMPLETE, JOB CLOSED",Jun 2017,Jul 2017,Mar 2023,May 2028
GR023-017,DEVELOP SCOPE,Jun 2017,Aug 2017,Jul 2022,Oct 2022
GR023-017,PRELIMINARY DESIGN,Aug 2017,Dec 2017,Oct 2022,Jan 2023
GR023-017,FINAL DESIGN,Dec 2017,Jun 2018,Jan 2023,Jul 2023
GR023-017,BID AWARD AND REGISTER CONTRCT,Jun 2018,Sep 2018,Jul 2023,Oct 2023
GR023-017,CONSTRUCTION TO 25%,Sep 2018,Jan 2019,Oct 2023,Feb 2024
GR023-017,CONSTRUCTION TO 50%,Jan 2019,May 2019,Feb 2024,Jun 2024
GR023-017,CONSTRUCTION TO 75%,May 2019,Sep 2019,Jun 2024,Oct 2024
GR023-017,ORIGINAL EQUIP & FURNISHING,Sep 2019,Dec 2019,Oct 2024,Jan 2025
GR023-017,SUBSTANTIAL COMPLETION,Dec 2019,Feb 2020,Jan 2025,Mar 2025
GR023-017,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2020,Mar 2020,Mar 2025,May 2030
GR029-020,DEVELOP SCOPE,Jun 2020,Sep 2020,Jun 2020,Sep 2020
GR029-020,PRELIMINARY DESIGN,Sep 2020,Jan 2021,Sep 2020,Jan 2021
GR029-020,FINAL DESIGN,Jan 2021,Jul 2021,Jan 2021,Jul 2021
GR029-020,BID AWARD AND REGISTER CONTRCT,Jul 2021,Oct 2021,Jul 2021,Oct 2021
GR029-020,CONSTRUCTION TO 25%,Oct 2021,Feb 2022,Oct 2021,Feb 2022
GR029-020,CONSTRUCTION TO 50%,Feb 2022,Jun 2022,Feb 2022,Jun 2022
GR029-020,CONSTRUCTION TO 75%,Jun 2022,Oct 2022,Jun 2022,Oct 2022
GR029-020,ORIGINAL EQUIP & FURNISHING,Oct 2022,Jan 2023,Oct 2022,Jan 2023
GR029-020,SUBSTANTIAL COMPLETION,Jan 2023,Mar 2023,Jan 2023,Mar 2023
GR029-020,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2023,Apr 2023,Mar 2023,Apr 2027
GR030-020,DEVELOP SCOPE,Jun 2020,Sep 2020,Jun 2020,Sep 2020
GR030-020,PRELIMINARY DESIGN,Sep 2020,Jan 2021,Sep 2020,Jan 2021
GR030-020,FINAL DESIGN,Jan 2021,Jul 2021,Jan 2021,Jul 2021
GR030-020,BID AWARD AND REGISTER CONTRCT,Jul 2021,Oct 2021,Jul 2021,Oct 2021
GR030-020,CONSTRUCTION TO 25%,Oct 2021,Feb 2022,Oct 2021,Feb 2022
GR030-020,CONSTRUCTION TO 50%,Feb 2022,Jun 2022,Feb 2022,Jun 2022
GR030-020,CONSTRUCTION TO 75%,Jun 2022,Oct 2022,Jun 2022,Oct 2022
GR030-020,ORIGINAL EQUIP & FURNISHING,Oct 2022,Jan 2023,Oct 2022,Jan 2023
GR030-020,SUBSTANTIAL COMPLETION,Jan 2023,Mar 2023,Jan 2023,Mar 2023
GR030-020,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2023,Apr 2023,Mar 2023,Apr 2027
GU031-013,DEVELOP SCOPE,Jun 2013,Aug 2013,Jul 2022,Sep 2022
GU031-013,PRELIMINARY DESIGN,Aug 2013,Dec 2013,Sep 2022,Jan 2023
GU031-013,FINAL DESIGN,Dec 2013,Jun 2014,Jan 2023,Jul 2023
GU031-013,BID AWARD AND REGISTER CONTRCT,Jun 2014,Sep 2014,Jul 2023,Oct 2023
GU031-013,CONSTRUCTION TO 25%,Sep 2014,Jan 2015,Oct 2023,Feb 2024
GU031-013,CONSTRUCTION TO 50%,Jan 2015,May 2015,Feb 2024,Jun 2024
GU031-013,CONSTRUCTION TO 75%,May 2015,Sep 2015,Jun 2024,Oct 2024
GU031-013,ORIGINAL EQUIP & FURNISHING,Sep 2015,Dec 2015,Oct 2024,Jan 2025
GU031-013,SUBSTANTIAL COMPLETION,Dec 2015,Feb 2016,Jan 2025,Mar 2025
GU031-013,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2016,Mar 2016,Mar 2025,Apr 2025
GU051-015,DEVELOP SCOPE,Oct 2014,Dec 2014,Oct 2014,Dec 2014
GU051-015,PRELIMINARY DESIGN,Dec 2014,Apr 2015,Dec 2014,Apr 2015
GU051-015,FINAL DESIGN,Apr 2015,Oct 2015,Apr 2015,Oct 2015
GU051-015,BID AWARD AND REGISTER CONTRCT,Oct 2015,Jan 2016,Oct 2015,Jan 2016
GU051-015,CONSTRUCTION TO 25%,Jan 2016,May 2016,Jan 2016,May 2016
GU051-015,CONSTRUCTION TO 50%,May 2016,Sep 2016,May 2016,Sep 2016
GU051-015,CONSTRUCTION TO 75%,Sep 2016,Jan 2017,Sep 2016,Jan 2017
GU051-015,ORIGINAL EQUIP & FURNISHING,Jan 2017,Apr 2017,Jan 2017,Apr 2017
GU051-015,SUBSTANTIAL COMPLETION,Apr 2017,Jun 2017,Apr 2017,Jun 2017
GU051-015,"PUNCHLIST COMPLETE, JOB CLOSED",Jun 2017,Jul 2017,Jun 2017,Jul 2024
HC001-021,DEVELOP SCOPE,Jun 2021,Sep 2021,Jun 2021,Sep 2021
HC001-021,PRELIMINARY DESIGN,Sep 2021,Jan 2022,Sep 2021,Jan 2022
HC001-021,FINAL DESIGN,Jan 2022,Jul 2022,Jan 2022,Jul 2022
HC001-021,BID AWARD AND REGISTER CONTRCT,Jul 2022,Oct 2022,Jul 2022,Oct 2022
HC001-021,CONSTRUCTION TO 25%,Oct 2022,Feb 2023,Oct 2022,Feb 2023
HC001-021,CONSTRUCTION TO 50%,Feb 2023,Jun 2023,Feb 2023,Jun 2023
HC001-021,CONSTRUCTION TO 75%,Jun 2023,Oct 2023,Jun 2023,Oct 2023
HC001-021,ORIGINAL EQUIP & FURNISHING,Oct 2023,Jan 2024,Oct 2023,Jan 2024
HC001-021,SUBSTANTIAL COMPLETION,Jan 2024,Mar 2024,Jan 2024,Mar 2024
HC001-021,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2024,Apr 2024,Mar 2024,Apr 2024
HC026-011,DEVELOP SCOPE,Jun 2011,Aug 2011,Jun 2011,Aug 2011
HC026-011,PRELIMINARY DESIGN,Aug 2011,Dec 2011,Aug 2011,Dec 2011
HC026-011,FINAL DESIGN,Dec 2011,Jun 2012,Dec 2011,Jun 2012
HC026-011,BID AWARD AND REGISTER CONTRCT,Jun 2012,Sep 2012,Jun 2012,Sep 2012
HC026-011,CONSTRUCTION TO 25%,Sep 2012,Jan 2013,Sep 2012,Jan 2013
HC026-011,CONSTRUCTION TO 50%,Jan 2013,May 2013,Jan 2013,May 2013
HC026-011,CONSTRUCTION TO 75%,May 2013,Sep 2013,May 2013,Sep 2013
HC026-011,ORIGINAL EQUIP & FURNISHING,Sep 2013,Dec 2013,Sep 2013,Dec 2013
HC026-011,SUBSTANTIAL COMPLETION,Dec 2013,Feb 2014,Dec 2013,Feb 2014
HC026-011,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2014,Mar 2014,Feb 2014,Mar 2023
HC032-017,DEVELOP SCOPE,Jun 2017,Aug 2017,Jun 2017,Aug 2017
HC032-017,PRELIMINARY DESIGN,Aug 2017,Dec 2017,Aug 2017,Dec 2017
HC032-017,FINAL DESIGN,Dec 2017,Jun 2018,Dec 2017,Jun 2018
HC032-017,BID AWARD AND REGISTER CONTRCT,Jun 2018,Sep 2018,Jun 2018,Sep 2018
HC032-017,CONSTRUCTION TO 25%,Sep 2018,Jan 2019,Sep 2018,Jan 2019
HC032-017,CONSTRUCTION TO 50%,Jan 2019,May 2019,Jan 2019,May 2019
HC032-017,CONSTRUCTION TO 75%,May 2019,Sep 2019,May 2019,Sep 2019
HC032-017,ORIGINAL EQUIP & FURNISHING,Sep 2019,Dec 2019,Sep 2019,Dec 2019
HC032-017,SUBSTANTIAL COMPLETION,Dec 2019,Feb 2020,Dec 2019,Feb 2020
HC032-017,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2020,Mar 2020,Feb 2020,Mar 2023
HC033-019,DEVELOP SCOPE,Jun 2018,Sep 2018,Jul 2020,Oct 2020
HC033-019,PRELIMINARY DESIGN,Sep 2018,Jan 2019,Oct 2020,Jan 2021
HC033-019,FINAL DESIGN,Jan 2019,Jul 2019,Jan 2021,Jul 2021
HC033-019,BID AWARD AND REGISTER CONTRCT,Jul 2019,Oct 2019,Jul 2021,Oct 2021
HC033-019,CONSTRUCTION TO 25%,Oct 2019,Feb 2020,Oct 2021,Feb 2022
HC033-019,CONSTRUCTION TO 50%,Feb 2020,Jun 2020,Feb 2022,Jun 2022
HC033-019,CONSTRUCTION TO 75%,Jun 2020,Oct 2020,Jun 2022,Oct 2022
HC033-019,ORIGINAL EQUIP & FURNISHING,Oct 2020,Jan 2021,Oct 2022,Jan 2023
HC033-019,SUBSTANTIAL COMPLETION,Jan 2021,Mar 2021,Jan 2023,Mar 2023
HC033-019,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2021,Apr 2021,Mar 2023,Apr 2023
HC034-018,DEVELOP SCOPE,Jun 2018,Aug 2018,Jun 2018,Aug 2018
HC034-018,PRELIMINARY DESIGN,Aug 2018,Dec 2018,Aug 2018,Dec 2018
HC034-018,FINAL DESIGN,Dec 2018,Jun 2019,Dec 2018,Jun 2019
HC034-018,BID AWARD AND REGISTER CONTRCT,Jun 2019,Sep 2019,Jun 2019,Sep 2019
HC034-018,CONSTRUCTION TO 25%,Sep 2019,Jan 2020,Sep 2019,Jan 2020
HC034-018,CONSTRUCTION TO 50%,Jan 2020,May 2020,Jan 2020,May 2020
HC034-018,CONSTRUCTION TO 75%,May 2020,Sep 2020,May 2020,Sep 2020
HC034-018,ORIGINAL EQUIP & FURNISHING,Sep 2020,Dec 2020,Sep 2020,Dec 2020
HC034-018,SUBSTANTIAL COMPLETION,Dec 2020,Feb 2021,Dec 2020,Feb 2021
HC034-018,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2021,Mar 2021,Feb 2021,Mar 2026
HC036-020,DEVELOP SCOPE,Jun 2020,Sep 2020,Jun 2020,Sep 2020
HC036-020,PRELIMINARY DESIGN,Sep 2020,Jan 2021,Sep 2020,Jan 2021
HC036-020,FINAL DESIGN,Jan 2021,Jul 2021,Jan 2021,Jul 2021
HC036-020,BID AWARD AND REGISTER CONTRCT,Jul 2021,Oct 2021,Jul 2021,Oct 2021
HC036-020,CONSTRUCTION TO 25%,Oct 2021,Feb 2022,Oct 2021,Feb 2022
HC036-020,CONSTRUCTION TO 50%,Feb 2022,Jun 2022,Feb 2022,Jun 2022
HC036-020,CONSTRUCTION TO 75%,Jun 2022,Oct 2022,Jun 2022,Oct 2022
HC036-020,ORIGINAL EQUIP & FURNISHING,Oct 2022,Jan 2023,Oct 2022,Jan 2023
HC036-020,SUBSTANTIAL COMPLETION,Jan 2023,Mar 2023,Jan 2023,Mar 2023
HC036-020,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2023,Apr 2023,Mar 2023,Apr 2023
HC075-098,DEVELOP SCOPE,Jun 2001,Sep 2001,Jun 2001,Sep 2001
HC075-098,PRELIMINARY DESIGN,Sep 2001,Mar 2002,Sep 2001,Mar 2002
HC075-098,FINAL DESIGN,Mar 2002,Mar 2003,Mar 2002,Mar 2003
HC075-098,BID AWARD AND REGISTER CONTRCT,Mar 2003,Mar 2004,Mar 2003,Mar 2004
HC075-098,CONSTRUCTION TO 25%,Mar 2004,Mar 2005,Mar 2004,Mar 2005
HC075-098,CONSTRUCTION TO 50%,Mar 2005,Mar 2006,Mar 2005,Mar 2006
HC075-098,CONSTRUCTION TO 75%,Mar 2006,May 2007,Mar 2006,May 2007
HC075-098,ORIGINAL EQUIP & FURNISHING,May 2007,May 2007,May 2007,May 2007
HC075-098,SUBSTANTIAL COMPLETION,May 2007,May 2007,May 2007,May 2007
HC075-098,"PUNCHLIST COMPLETE, JOB CLOSED",May 2007,Jun 2007,May 2007,Jun 2022
HU001-021,DEVELOP SCOPE,Jun 2021,Sep 2021,Jun 2021,Sep 2021
HU001-021,PRELIMINARY DESIGN,Sep 2021,Jan 2022,Sep 2021,Jan 2022
HU001-021,FINAL DESIGN,Jan 2022,Jul 2022,Jan 2022,Jul 2022
HU001-021,BID AWARD AND REGISTER CONTRCT,Jul 2022,Oct 2022,Jul 2022,Oct 2022
HU001-021,CONSTRUCTION TO 25%,Oct 2022,Feb 2023,Oct 2022,Feb 2023
HU001-021,CONSTRUCTION TO 50%,Feb 2023,Jun 2023,Feb 2023,Jun 2023
HU001-021,CONSTRUCTION TO 75%,Jun 2023,Oct 2023,Jun 2023,Oct 2023
HU001-021,ORIGINAL EQUIP & FURNISHING,Oct 2023,Jan 2024,Oct 2023,Jan 2024
HU001-021,SUBSTANTIAL COMPLETION,Jan 2024,Mar 2024,Jan 2024,Mar 2024
HU001-021,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2024,Apr 2024,Mar 2024,Apr 2024
HU002-021,DEVELOP SCOPE,Jun 2021,Sep 2021,Jun 2021,Sep 2021
HU002-021,PRELIMINARY DESIGN,Sep 2021,Jan 2022,Sep 2021,Jan 2022
HU002-021,FINAL DESIGN,Jan 2022,Jul 2022,Jan 2022,Jul 2022
HU002-021,BID AWARD AND REGISTER CONTRCT,Jul 2022,Oct 2022,Jul 2022,Oct 2022
HU002-021,CONSTRUCTION TO 25%,Oct 2022,Feb 2023,Oct 2022,Feb 2023
HU002-021,CONSTRUCTION TO 50%,Feb 2023,Jun 2023,Feb 2023,Jun 2023
HU002-021,CONSTRUCTION TO 75%,Jun 2023,Oct 2023,Jun 2023,Oct 2023
HU002-021,ORIGINAL EQUIP & FURNISHING,Oct 2023,Jan 2024,Oct 2023,Jan 2024
HU002-021,SUBSTANTIAL COMPLETION,Jan 2024,Mar 2024,Jan 2024,Mar 2024
HU002-021,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2024,Apr 2024,Mar 2024,Apr 2024
HU003-021,DEVELOP SCOPE,Jun 2021,Sep 2021,Jun 2021,Sep 2021
HU003-021,PRELIMINARY DESIGN,Sep 2021,Jan 2022,Sep 2021,Jan 2022
HU003-021,FINAL DESIGN,Jan 2022,Jul 2022,Jan 2022,Jul 2022
HU003-021,BID AWARD AND REGISTER CONTRCT,Jul 2022,Oct 2022,Jul 2022,Oct 2022
HU003-021,CONSTRUCTION TO 25%,Oct 2022,Feb 2023,Oct 2022,Feb 2023
HU003-021,CONSTRUCTION TO 50%,Feb 2023,Jun 2023,Feb 2023,Jun 2023
HU003-021,CONSTRUCTION TO 75%,Jun 2023,Oct 2023,Jun 2023,Oct 2023
HU003-021,ORIGINAL EQUIP & FURNISHING,Oct 2023,Jan 2024,Oct 2023,Jan 2024
HU003-021,SUBSTANTIAL COMPLETION,Jan 2024,Mar 2024,Jan 2024,Mar 2024
HU003-021,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2024,Apr 2024,Mar 2024,Apr 2024
HU004-021,DEVELOP SCOPE,Jun 2021,Sep 2021,Jun 2021,Sep 2021
HU004-021,PRELIMINARY DESIGN,Sep 2021,Jan 2022,Sep 2021,Jan 2022
HU004-021,FINAL DESIGN,Jan 2022,Jul 2022,Jan 2022,Jul 2022
HU004-021,BID AWARD AND REGISTER CONTRCT,Jul 2022,Oct 2022,Jul 2022,Oct 2022
HU004-021,CONSTRUCTION TO 25%,Oct 2022,Feb 2023,Oct 2022,Feb 2023
HU004-021,CONSTRUCTION TO 50%,Feb 2023,Jun 2023,Feb 2023,Jun 2023
HU004-021,CONSTRUCTION TO 75%,Jun 2023,Oct 2023,Jun 2023,Oct 2023
HU004-021,ORIGINAL EQUIP & FURNISHING,Oct 2023,Jan 2024,Oct 2023,Jan 2024
HU004-021,SUBSTANTIAL COMPLETION,Jan 2024,Mar 2024,Jan 2024,Mar 2024
HU004-021,"PUNCHLIST COMPLETE, JOB CLOSED",Mar 2024,Apr 2024,Mar 2024,Apr 2024
HU007-004,DEVELOP SCOPE,May 2004,Aug 2004,May 2004,Aug 2004
HU007-004,PRELIMINARY DESIGN,Aug 2004,Dec 2004,Aug 2004,Dec 2004
HU007-004,FINAL DESIGN,Dec 2004,Jun 2005,Dec 2004,Jun 2005
HU007-004,BID AWARD AND REGISTER CONTRCT,Jun 2005,Sep 2005,Jun 2005,Sep 2005
HU007-004,CONSTRUCTION TO 25%,Sep 2005,Jan 2006,Sep 2005,Jan 2006
HU007-004,CONSTRUCTION TO 50%,Jan 2006,May 2006,Jan 2006,May 2006
HU007-004,CONSTRUCTION TO 75%,May 2006,Sep 2006,May 2006,Sep 2006
HU007-004,ORIGINAL EQUIP & FURNISHING,Sep 2006,Dec 2006,Sep 2006,Dec 2006
HU007-004,SUBSTANTIAL COMPLETION,Dec 2006,Feb 2007,Dec 2006,Feb 2007
HU007-004,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2007,Mar 2007,Feb 2007,Jun 2026
HU022-009,DEVELOP SCOPE,Jun 2009,Aug 2009,Jun 2009,Aug 2009
HU022-009,PRELIMINARY DESIGN,Aug 2009,Dec 2009,Aug 2009,Dec 2009
HU022-009,FINAL DESIGN,Dec 2009,Jun 2010,Dec 2009,Jun 2010
HU022-009,BID AWARD AND REGISTER CONTRCT,Jun 2010,Sep 2010,Jun 2010,Sep 2010
HU022-009,CONSTRUCTION TO 25%,Sep 2010,Jan 2011,Sep 2010,Jan 2011
HU022-009,CONSTRUCTION TO 50%,Jan 2011,May 2011,Jan 2011,May 2011
HU022-009,CONSTRUCTION TO 75%,May 2011,Sep 2011,May 2011,Sep 2011
HU022-009,ORIGINAL EQUIP & FURNISHING,Sep 2011,Dec 2011,Sep 2011,Dec 2011
HU022-009,SUBSTANTIAL COMPLETION,Dec 2011,Feb 2012,Dec 2011,Feb 2012
HU022-009,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2012,Mar 2012,Feb 2012,Jun 2026
HU026-013,DEVELOP SCOPE,Jun 2013,Aug 2013,Jul 2021,Sep 2021
HU026-013,PRELIMINARY DESIGN,Aug 2013,Dec 2013,Sep 2021,Jan 2022
HU026-013,FINAL DESIGN,Dec 2013,Jun 2014,Jan 2022,Jul 2022
HU026-013,BID AWARD AND REGISTER CONTRCT,Jun 2014,Sep 2014,Jul 2022,Oct 2022
HU026-013,CONSTRUCTION TO 25%,Sep 2014,Jan 2015,Oct 2022,Feb 2023
HU026-013,CONSTRUCTION TO 50%,Jan 2015,May 2015,Feb 2023,Jun 2023
HU026-013,CONSTRUCTION TO 75%,May 2015,Sep 2015,Jun 2023,Oct 2023
HU026-013,ORIGINAL EQUIP & FURNISHING,Sep 2015,Dec 2015,Oct 2023,Jan 2024
HU026-013,SUBSTANTIAL COMPLETION,Dec 2015,Feb 2016,Jan 2024,Mar 2024
HU026-013,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2016,Mar 2016,Mar 2024,Jun 2026
HU027-013,DEVELOP SCOPE,Jun 2015,Aug 2015,Jul 2022,Sep 2022
HU027-013,PRELIMINARY DESIGN,Aug 2015,Dec 2015,Sep 2022,Jan 2023
HU027-013,FINAL DESIGN,Dec 2015,Jun 2016,Jan 2023,Jul 2023
HU027-013,BID AWARD AND REGISTER CONTRCT,Jun 2016,Sep 2016,Jul 2023,Oct 2023
HU027-013,CONSTRUCTION TO 25%,Sep 2016,Jan 2017,Oct 2023,Feb 2024
HU027-013,CONSTRUCTION TO 50%,Jan 2017,May 2017,Feb 2024,Jun 2024
HU027-013,CONSTRUCTION TO 75%,May 2017,Sep 2017,Jun 2024,Oct 2024
HU027-013,ORIGINAL EQUIP & FURNISHING,Sep 2017,Dec 2017,Oct 2024,Jan 2025
HU027-013,SUBSTANTIAL COMPLETION,Dec 2017,Feb 2018,Jan 2025,Mar 2025
HU027-013,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2018,Jun 2019,Mar 2025,Apr 2025
HU028-015,DEVELOP SCOPE,Mar 2015,May 2015,Jul 2021,Oct 2021
HU028-015,PRELIMINARY DESIGN,May 2015,Sep 2015,Oct 2021,Jan 2022
HU028-015,FINAL DESIGN,Sep 2015,Mar 2016,Jan 2022,Jul 2022
HU028-015,BID AWARD AND REGISTER CONTRCT,Mar 2016,Jun 2016,Jul 2022,Oct 2022
HU028-015,CONSTRUCTION TO 25%,Jun 2016,Oct 2016,Oct 2022,Feb 2023
HU028-015,CONSTRUCTION TO 50%,Oct 2016,Feb 2017,Feb 2023,Jun 2023
HU028-015,CONSTRUCTION TO 75%,Feb 2017,Jun 2017,Jun 2023,Oct 2023
HU028-015,ORIGINAL EQUIP & FURNISHING,Jun 2017,Sep 2017,Oct 2023,Jan 2024
HU028-015,SUBSTANTIAL COMPLETION,Sep 2017,Nov 2017,Jan 2024,Mar 2024
HU028-015,"PUNCHLIST COMPLETE, JOB CLOSED",Nov 2017,Dec 2017,Mar 2024,May 2029
HU029-015,DEVELOP SCOPE,Oct 2014,Dec 2014,Jul 2021,Oct 2021
HU029-015,PRELIMINARY DESIGN,Dec 2014,Apr 2015,Oct 2021,Jan 2022
HU029-015,FINAL DESIGN,Apr 2015,Oct 2015,Feb 2022,Jul 2022
HU029-015,BID AWARD AND REGISTER CONTRCT,Oct 2015,Jan 2016,Jul 2022,Oct 2022
HU029-015,CONSTRUCTION TO 25%,Jan 2016,May 2016,Oct 2022,Feb 2023
HU029-015,CONSTRUCTION TO 50%,May 2016,Sep 2016,Feb 2023,Jun 2023
HU029-015,CONSTRUCTION TO 75%,Sep 2016,Jan 2017,Jun 2023,Oct 2023
HU029-015,ORIGINAL EQUIP & FURNISHING,Jan 2017,Apr 2017,Oct 2023,Jan 2024
HU029-015,SUBSTANTIAL COMPLETION,Apr 2017,Jun 2017,Jan 2024,Mar 2024
HU029-015,"PUNCHLIST COMPLETE, JOB CLOSED",Jun 2017,Jul 2017,Mar 2024,May 2029
HU035-016,DEVELOP SCOPE,Jun 2015,Aug 2015,Jul 2021,Oct 2021
HU035-016,PRELIMINARY DESIGN,Aug 2015,Dec 2015,Oct 2021,Jan 2022
HU035-016,FINAL DESIGN,Dec 2015,Jun 2016,Jan 2022,Jul 2022
HU035-016,BID AWARD AND REGISTER CONTRCT,Jun 2016,Sep 2016,Jul 2022,Oct 2022
HU035-016,CONSTRUCTION TO 25%,Sep 2016,Jan 2017,Oct 2022,Feb 2023
HU035-016,CONSTRUCTION TO 50%,Jan 2017,May 2017,Feb 2023,Jun 2023
HU035-016,CONSTRUCTION TO 75%,May 2017,Sep 2017,Jun 2023,Oct 2023
HU035-016,ORIGINAL EQUIP & FURNISHING,Sep 2017,Dec 2017,Oct 2023,Jan 2024
HU035-016,SUBSTANTIAL COMPLETION,Dec 2017,Feb 2018,Jan 2024,Mar 2024
HU035-016,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2018,Mar 2018,Mar 2024,May 2030
HU036-017,DEVELOP SCOPE,Jun 2017,Aug 2017,Jul 2021,Oct 2021
HU036-017,PRELIMINARY DESIGN,Aug 2017,Dec 2017,Oct 2021,Jan 2022
HU036-017,FINAL DESIGN,Dec 2017,Jun 2018,Jan 2022,Jul 2022
HU036-017,BID AWARD AND REGISTER CONTRCT,Jun 2018,Sep 2018,Jul 2022,Oct 2022
HU036-017,CONSTRUCTION TO 25%,Sep 2018,Jan 2019,Oct 2022,Feb 2023
HU036-017,CONSTRUCTION TO 50%,Jan 2019,May 2019,Feb 2023,Jun 2023
HU036-017,CONSTRUCTION TO 75%,May 2019,Sep 2019,Jun 2023,Oct 2023
HU036-017,ORIGINAL EQUIP & FURNISHING,Sep 2019,Dec 2019,Oct 2023,Jan 2024
HU036-017,SUBSTANTIAL COMPLETION,Dec 2019,Feb 2020,Jan 2024,Mar 2024
HU036-017,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2020,Mar 2020,Mar 2024,May 2028
HU037-017,DEVELOP SCOPE,Jun 2017,Aug 2017,Jul 2021,Oct 2021
HU037-017,PRELIMINARY DESIGN,Aug 2017,Dec 2017,Oct 2021,Jan 2022
HU037-017,FINAL DESIGN,Dec 2017,Jun 2018,Jan 2022,Jul 2022
HU037-017,BID AWARD AND REGISTER CONTRCT,Jun 2018,Sep 2018,Jul 2022,Oct 2022
HU037-017,CONSTRUCTION TO 25%,Sep 2018,Jan 2019,Oct 2022,Feb 2023
HU037-017,CONSTRUCTION TO 50%,Jan 2019,May 2019,Feb 2023,Jun 2023
HU037-017,CONSTRUCTION TO 75%,May 2019,Sep 2019,Jun 2023,Oct 2023
HU037-017,ORIGINAL EQUIP & FURNISHING,Sep 2019,Dec 2019,Oct 2023,Jan 2024
HU037-017,SUBSTANTIAL COMPLETION,Dec 2019,Feb 2020,Jan 2024,Mar 2024
HU037-017,"PUNCHLIST COMPLETE, JOB CLOSED",Feb 2020,Mar 2020,Mar 2024,May 2029
HU039-018,DEVELOP SCOPE,Jun 2018,Aug 2018,Jul 2021,Oct 2021
