project_id,project_description,managing_agency_id,managing_agency,ten_year_plan_category,community_boards_served,borough,budget_lines,original_budget,city_prior_actuals,city2021,city2022,city2023,city2024,city2025,city_r_t_c,city_total,non_city_prior_actuals,non_city2021,non_city2022,non_city2023,non_city2024,non_city2025,non_city_r_t_c,non_city_total,combined_prior_actuals,combined2021,combined2022,combined2023,combined2024,combined2025,combined_r_t_c,combined_total,explanation_for_delay,project_location,scope_summary,source_pdf
HWCSCH3E,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,9123,2057,0,0,0,0,0,0,2057,10528,0,0,1074,0,0,0,11602,12585,0,0,1074,0,0,0,13659,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,cpd11-20cw.pdf
HWCSCH3F1,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,10137,7188,87,198,0,0,0,0,7473,4481,0,0,0,0,0,0,4481,11669,87,198,0,0,0,0,11954,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,cpd11-20cw.pdf
HWCSCH3G1,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,5890,459,0,0,0,0,0,0,459,3564,0,0,1293,0,0,0,4857,4023,0,0,1293,0,0,0,5316,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,cpd11-20cw.pdf
HWCSCH3G2,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,7026,1534,0,0,0,0,0,0,1534,5682,0,0,663,0,0,0,6345,7216,0,0,663,0,0,0,7879,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,cpd11-20cw.pdf
HWCSCH3H1,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,1718,0,0,0,0,0,0,0,0,0,0,0,998,0,0,0,998,0,0,0,998,0,0,0,998,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,cpd11-20cw.pdf
HWCSCH3H2,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,2909,915,0,0,0,0,0,0,915,933,0,0,1639,0,0,0,2572,1848,0,0,1639,0,0,0,3487,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,SAFE ROUTES TO SCHOOLS-94 SCHOOLS,cpd11-20cw.pdf
HWCSCH4A,Safe Route to Schools - Phase 4A (MED-635),850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,5344,2361,0,0,0,0,0,0,2361,5052,398,0,0,0,0,0,5450,7413,398,0,0,0,0,0,7811,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,SAFE ROUTES TO SCHOOLS PHASE 4 - 31 SCHOOLS,SAFE ROUTES TO SCHOOLS PHASE 4 - 31 SCHOOLS,cpd11-20cw.pdf
HWCSCH4B1,Safe Routes to Schools - Phase 4B1,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988 HW-0944,5542,4657,0,0,0,0,0,0,4657,4402,83,0,0,0,0,0,4485,9059,83,0,0,0,0,0,9142,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SAFE ROUTES TO SCHOOLS - PHASE 4B1,SAFE ROUTES TO SCHOOLS - PHASE 4B1,cpd11-20cw.pdf
HWCSCH4C2,Safe Routes to Schools - Phase 4C2,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,17600,7558,33,0,0,0,0,0,7591,8945,37,0,0,0,0,0,8982,16503,70,0,0,0,0,0,16573,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,SRTS - PHASE 4C2,SRTS - PHASE 4C2,cpd11-20cw.pdf
HWCSCH4D,Safe Routes to Schools - Phase 4D,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988,4200,1069,10728,0,0,0,0,0,11797,0,12195,0,0,0,0,0,12195,1069,22923,0,0,0,0,0,23992,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,SAFE ROUTES TO SCHOOLS - PHASE 4D,SAFE ROUTES TO SCHOOLS - PHASE 4D,cpd11-20cw.pdf
HWCSCHPKR,Safe Routes to Schools - Brooklyn & Staten Island,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0001 HW-D101,14060,1608,0,12483,0,0,0,0,14091,0,0,840,0,0,0,0,840,1608,0,13323,0,0,0,0,14931,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,SAFE ROUTES TO SCHOOLS - BROOKLYN & STATEN ISLAND,SAFE ROUTES TO SCHOOLS - BROOKLYN & STATEN ISLAND,cpd11-20cw.pdf
HWCSCHPMN,SAFE ROUTES TO SCHOOLS- MANHATTAN,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,099,CITYWIDE,HW-0988 HW-D102,18702,1603,0,0,13516,0,0,0,15119,0,0,0,6857,0,0,0,6857,1603,0,0,20373,0,0,0,21976,,SAFE ROUTES TO SCHOOLS- MANHATTAN,SAFE ROUTES TO SCHOOLS- MANHATTAN,cpd11-20cw.pdf
HWP15XMCL,"Simple, Complex & Landmark Ped Ramps - Bronx and Manhattan",850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,5081,7533,1301,0,0,0,0,0,8834,35,0,0,0,0,0,0,35,7568,1301,0,0,0,0,0,8869,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,"SIMPLE, COMPLEX & LANDMARK PED RAMPS - BRONX AND MANHATTAN","SIMPLE, COMPLEX & LANDMARK PED RAMPS - BRONX AND MANHATTAN",cpd11-20cw.pdf
HWP19CWLM,CITYWIDE COMPLEX PED RAMPS (LANDMARK) - MANHATTAN AND BRONX,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7290,1373,0,6738,0,0,0,0,8111,0,0,0,0,0,0,0,0,1373,0,6738,0,0,0,0,8111,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,CITYWIDE COMPLEX PED RAMPS (LANDMARK)- MANHATTAN AND BRONX,cpd11-20cw.pdf
HWP19KQTA,CITYWIDE COMPLEX PED RAMPS (TA) - BROOKLYN AND QUEENS,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,5588,1354,0,5165,0,0,0,0,6519,0,0,0,0,0,0,0,0,1354,0,5165,0,0,0,0,6519,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,CITYWIDE COMPLEX PED RAMPS (TRANSIT AUTHORITY)- BROOKLYN AND QUEENS,cpd11-20cw.pdf
HWP19QRC,Citywide Complex Pedestrian Ramps - Queens and Staten Island,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,6687,1100,0,6180,0,0,0,0,7280,0,0,0,0,0,0,0,0,1100,0,6180,0,0,0,0,7280,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,CITYWIDE COMPLEX PEDESTRIAN RAMPS- QUEENS AND STATEN ISLAND,cpd11-20cw.pdf
HWP2002Q,CITYWIDE PED RAMPS - QUEENS,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,5849,5092,752,0,0,0,0,0,5844,0,0,0,0,0,0,0,0,5092,752,0,0,0,0,0,5844,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,CITYWIDE PED RAMPS - QUEENS,CITYWIDE PED RAMPS - QUEENS,cpd11-20cw.pdf
HWP2013MX,CITYWIDE PED RAMPS - MANHATTAN AND BRONX,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,4258,6540,299,0,0,0,0,0,6839,0,0,0,0,0,0,0,0,6540,299,0,0,0,0,0,6839,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,CITYWIDE PED RAMPS - MANHATTAN AND BRONX,CITYWIDE PED RAMPS - MANHATTAN AND BRONX,cpd11-20cw.pdf
HWP2019S,Citywide Simple Pedestrian Ramps,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,6466,1851,4743,0,0,0,0,0,6594,0,0,0,0,0,0,0,0,1851,4743,0,0,0,0,0,6594,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,CITYWIDE SIMPLE PEDESTRIAN RAMPS,cpd11-20cw.pdf
HWP2020LM,Non-Standard Ped Ramp Installs - Citywide Landmark Locations,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7586,1036,0,0,7017,0,0,0,8053,0,0,0,0,0,0,0,0,1036,0,0,7017,0,0,0,8053,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX PED RAMP INSTALLS - CITYWIDE LANDMARK LOCATIONS,COMPLEX PED RAMP INSTALLS - CITYWIDE LANDMARK LOCATIONS,cpd11-20cw.pdf
HWP2020TA,"Non-Standard Ped Ramp Installs - Manh, Brnx, Bk, & Queens",850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,6019,1021,134,0,5586,0,0,0,6741,0,0,0,0,0,0,0,0,1021,134,0,5586,0,0,0,6741,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,"COMPLEX PED RAMP INSTALLS - MANH, BRNX, BK, & QUEENS","COMPLEX PED RAMP INSTALLS - MANH, BRNX, BK, & QUEENS",cpd11-20cw.pdf
HWP20KRC,Non-Standard Ped Ramp Installs - Brooklyn & Staten Island,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7137,0,985,0,6597,0,0,0,7582,0,0,0,0,0,0,0,0,0,985,0,6597,0,0,0,7582,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX PED RAMP INSTALLS - BROOKLYN & STATEN ISLAND,COMPLEX PED RAMP INSTALLS - BROOKLYN & STATEN ISLAND,cpd11-20cw.pdf
HWP20MKC,Non-Standard Ped Ramp Installs - Manhattan & Brooklyn,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7956,175,158,7353,0,0,0,0,7686,0,0,0,0,0,0,0,0,175,158,7353,0,0,0,0,7686,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX PED RAMP INSTALLS - MANHATTAN & BROOKLYN,COMPLEX PED RAMP INSTALLS - MANHATTAN & BROOKLYN,cpd11-20cw.pdf
HWP20MXQC,"Non-Standard Ped Ramp Installs - Manhattan, Queens, & Bronx",850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7244,200,549,6695,0,0,0,0,7444,0,0,0,0,0,0,0,0,200,549,6695,0,0,0,0,7444,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,"COMPLEX PED RAMP INSTALLS - MANHATTAN, QUEENS, & BRONX","COMPLEX PED RAMP INSTALLS - MANHATTAN, QUEENS, & BRONX",cpd11-20cw.pdf
HWPEDSF1,Multi-Site Pedestrian Safety,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0001Q,3971,4697,501,0,0,0,0,0,5198,1082,0,0,0,0,0,0,1082,5779,501,0,0,0,0,0,6280,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,MULTI-SITE PEDESTRIAT SAFETY - NF & EARMARKS,PED SAFETY,cpd11-20cw.pdf
HWPEDSF3A,MULTI-SITE PEDESTRIAN SAFETY - 7 LOCATIONS,850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,000,CITYWIDE,HW-0988 TF-0002,5583,9865,855,0,0,0,0,0,10720,0,0,0,0,0,0,0,0,9865,855,0,0,0,0,0,10720,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,MULTI-SITE PEDESTRIAN SAFETY - 5 LOCATIONS,MULTI-SITE PEDESTRIAN SAFETY - 5 LOCATIONS,cpd11-20cw.pdf
HWPR19MXC,Complex Upgrades Ped Ramps - Manhattan and the Bronx,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7510,1097,0,6955,0,0,0,0,8052,0,0,0,0,0,0,0,0,1097,0,6955,0,0,0,0,8052,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMPS - MANHATTAN AND THE BRONX,COMPLEX UPGRADES PED RAMPS - MANHATTAN AND THE BRONX,cpd11-20cw.pdf
HWPR19QRC,Complex Upgrades Ped Ramps - Queens and Staten Island,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7421,1106,0,6942,0,0,0,0,8048,0,0,0,0,0,0,0,0,1106,0,6942,0,0,0,0,8048,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMPS - QUEENS AND STATEN ISLAND,COMPLEX UPGRADES PED RAMPS - QUEENS AND STATEN ISLAND,cpd11-20cw.pdf
HWPR20KMC,Non-Standard Upgrades Ped Ramp - Manhattan & Brooklyn,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7982,532,564,7418,0,0,0,0,8514,0,0,0,0,0,0,0,0,532,564,7418,0,0,0,0,8514,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMP - MANHATTAN & BROOKLYN,COMPLEX UPGRADES PED RAMP - MANHATTAN & BROOKLYN,cpd11-20cw.pdf
HWPR20MKL,Non-Standard Upgrades Ped Ramp - Manhattan & Brooklyn,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,6816,350,478,6338,0,0,0,0,7166,0,0,0,0,0,0,0,0,350,478,6338,0,0,0,0,7166,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMP - MANHATTAN & BROOKLYN,COMPLEX UPGRADES PED RAMP - MANHATTAN & BROOKLYN,cpd11-20cw.pdf
HWPR20MKT,Non-Standard Upgrades Ped Ramp - TA Manhattan & Brooklyn,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,6303,700,61,0,5877,0,0,0,6638,0,0,0,0,0,0,0,0,700,61,0,5877,0,0,0,6638,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMP - TA MANHATTAN & BROOKLYN,COMPLEX UPGRADES PED RAMP - TA MANHATTAN & BROOKLYN,cpd11-20cw.pdf
HWPR20MQC,Non-Standard Upgrades Ped Ramp - Manhattan & Queens,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,7641,200,0,7101,0,0,0,0,7301,0,0,0,0,0,0,0,0,200,0,7101,0,0,0,0,7301,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMP - MANHATTAN & QUEENS,COMPLEX UPGRADES PED RAMP - MANHATTAN & QUEENS,cpd11-20cw.pdf
HWPR20MQX,"Non-Standard Upgrades Ped Ramp - TA Manhattan,Queens,&Bronx",850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,6784,150,460,6324,0,0,0,0,6934,0,0,0,0,0,0,0,0,150,460,6324,0,0,0,0,6934,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,"COMPLEX UPGRADES PED RAMP - TA MANHATTAN, QUEENS, & BRONX","COMPLEX UPGRADES PED RAMP - TA MANHATTAN, QUEENS, & BRONX",cpd11-20cw.pdf
HWPR20MX,Pedestrian Ramp Rehabilitation - Manhattan and Bronx,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,13716,100,7862,6029,0,0,0,0,13991,0,0,0,0,0,0,0,0,100,7862,6029,0,0,0,0,13991,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,PEDESTRIAN RAMP REHABILITATION - MANHATTAN AND BRONX,PEDESTRIAN RAMP REHABILITATION - MANHATTAN AND BRONX,cpd11-20cw.pdf
HWPR20MXC,Non-Standard Upgrades Ped Ramp - Manhattan & Bronx,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,8136,435,575,7561,0,0,0,0,8571,0,0,0,0,0,0,0,0,435,575,7561,0,0,0,0,8571,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,COMPLEX UPGRADES PED RAMP - MANHATTAN & BRONX,COMPLEX UPGRADES PED RAMP - MANHATTAN & BRONX,cpd11-20cw.pdf
HWPR21KR,Rehabilitation of Standard Ped Ramps - Brooklyn&Staten Islan,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,15382,100,0,7392,7394,0,0,0,14886,0,0,0,0,0,0,0,0,100,0,7392,7394,0,0,0,14886,,,REHABILITATION OF STANDARD PED RAMPS - BROOKLYN & STATEN ISLAND,cpd11-20cw.pdf
HWPR21MQ,Rehabilitation of Standard Ped Ramps - Queens & Manhattan,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,15491,200,0,7445,7446,0,0,0,15091,0,0,0,0,0,0,0,0,200,0,7445,7446,0,0,0,15091,,,REHABILITATION OF STANDARD PED RAMPS - QUEENS & MANHATTAN,cpd11-20cw.pdf
HWPR21QX,Rehabilitation of Standard Ped Ramps - Queens & Bronx,850,DEPT OF DESIGN & CONSTRUCTION,PEDESTRIAN RAMP CONSTRUCTION,000,CITYWIDE,HW-0200,14310,200,0,6877,6878,0,0,0,13955,0,0,0,0,0,0,0,0,200,0,6877,6878,0,0,0,13955,,,REHABILITATION OF STANDARD PED RAMPS - QUEENS & BRONX,cpd11-20cw.pdf
HWS2006C,PRIOR NOTICE AND EMERGENCY SIDEWALKS - CW,850,DEPT OF DESIGN & CONSTRUCTION,SIDEWALK RECONSTRUCTION,000,CITYWIDE,HW-0200,6146,3925,0,0,0,0,0,1773,5698,0,0,0,0,0,0,0,0,3925,0,0,0,0,0,1773,5698,,PRIOR NOTICE AND EMERGENCY SIDEWALKS - CW,PRIOR NOTICE AND EMERGENCY SIDEWALKS - CW,cpd11-20cw.pdf
HWS2009DS,PRIOR NOTICE SIDEWALKS (DISTINCTIVE) - CITYWIDE(SIM),850,DEPT OF DESIGN & CONSTRUCTION,SIDEWALK RECONSTRUCTION,000,CITYWIDE,HW-0200,0,1605,0,0,0,0,0,452,2057,0,0,0,0,0,0,0,0,1605,0,0,0,0,0,452,2057,,PRIOR NOTICE SIDEWALKS (DISTINCTIVE) - CITYWIDE,PRIOR NOTICE SIDEWALKS (DISTINCTIVE) - CITYWIDE,cpd11-20cw.pdf
HWS2011CW,PRIOR NOTICE SIDEWALKS - CITYWIDE (SIM),850,DEPT OF DESIGN & CONSTRUCTION,SIDEWALK RECONSTRUCTION,000,CITYWIDE,HW-0200,4885,3225,0,0,0,0,0,0,3225,211,174,0,0,0,0,0,385,3436,174,0,0,0,0,0,3610,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,PRIOR NOTICE SIDEWALKS - CITYWIDE (SIM),PRIOR NOTICE SIDEWALKS - CITYWIDE (SIM),cpd11-20cw.pdf
HWS2012CW,PRIOR NOTICE SIDEWALKS - CITYWIDE,850,DEPT OF DESIGN & CONSTRUCTION,SIDEWALK RECONSTRUCTION,000,CITYWIDE,HW-0200,4352,315,0,0,0,0,0,71,386,3449,0,0,0,0,0,0,3449,3764,0,0,0,0,0,71,3835,PROJECT DELAYED DUE TO SCHEDULING OF UTILITY WORK,PRIOR NOTICE SIDEWALKS - CITYWIDE,PRIOR NOTICE SIDEWALKS - CITYWIDE,cpd11-20cw.pdf
HWS2020XM,Prior Notice Sidewalks- Manhattan & Bronx,850,DEPT OF DESIGN & CONSTRUCTION,SIDEWALK RECONSTRUCTION,000,CITYWIDE,HW-0200 P-1018,4759,34,3340,241,0,0,0,0,3615,0,866,0,0,0,0,0,866,34,4206,241,0,0,0,0,4481,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,PRIOR NOTICE SIDEWALKS- MANHATTAN & BRONX,PRIOR NOTICE SIDEWALKS- MANHATTAN & BRONX,cpd11-20cw.pdf
HWTRQX1,Trench Restoration - Queens and Bronx (SEX002271),850,DEPT OF DESIGN & CONSTRUCTION,PRIMARY STREET RECONSTRUCTION,,CITYWIDE,HW-0001 HW-D103,14700,1935,0,13566,0,0,0,0,15501,0,0,0,0,0,0,0,0,1935,0,13566,0,0,0,0,15501,,,TRENCH RESTORARTION - QUEENS AND BRONX,cpd11-20cw.pdf
JJ1FACREN,FACILITIES RENOVATIONS,850,DEPT OF DESIGN & CONSTRUCTION,CHILD WELFARE FACILITIES,000,CITYWIDE,CS-0005,13514,80642,6704,0,0,0,0,0,87346,0,0,0,0,0,0,0,0,80642,6704,0,0,0,0,0,87346,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,FACILITY RENOVATION,VARIOUS FACILITY RENOVATION,cpd11-20cw.pdf
LNCA16WH1,Washington Heights - Third Floor Renovation,850,DEPT OF DESIGN & CONSTRUCTION,ESSENTIAL RECONSTRUCTION OF FACILITIES,,CITYWIDE,LN-D008 LN-0008,2701,0,0,2641,0,0,0,0,2641,0,0,0,0,0,0,0,0,0,0,2641,0,0,0,0,2641,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,THIRD FLOOR RENOVATION,cpd11-20cw.pdf
PO141-40P,NEW 40TH PRECINCT,850,DEPT OF DESIGN & CONSTRUCTION,POLICE FACILITIES,,CITYWIDE,PO-0141,68914,70711,6530,0,0,0,0,0,77241,0,0,0,0,0,0,0,0,70711,6530,0,0,0,0,0,77241,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,"EAST 149TH STREET AND SAINT ANNS AVENUE, BRONX",NEW 40TH PCT,cpd11-20cw.pdf
PO205-PA,CONSTRUCTION OF A NEW POLICE ACADEMY/TRAINING FACILITY,850,DEPT OF DESIGN & CONSTRUCTION,POLICE FACILITIES,000,CITYWIDE,PO-0205,1130200,876169,2000,2100,1146,0,0,0,881415,0,0,0,0,0,0,0,0,876169,2000,2100,1146,0,0,0,881415,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,"CONSTRUCTION OF A NEW POLICE ACADEMY AND TRAINING FACILITY, CITYWIDE",cpd11-20cw.pdf
PO79FDCW1,"Front Desk Renovations for 45th, 75th, 105th, 123rd PCTS",850,DEPT OF DESIGN & CONSTRUCTION,POLICE FACILITIES,000,CITYWIDE,PO-0079,940,345,96,1184,0,0,0,0,1625,0,0,0,0,0,0,0,0,345,96,1184,0,0,0,0,1625,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,,FRONT DESK RENOVATIONS CITY WIDE,cpd11-20cw.pdf
PO79GENER,GENERATOR REPLACEMENT AT VARIOUS PRECINCTS,850,DEPT OF DESIGN & CONSTRUCTION,POLICE FACILITIES,000,CITYWIDE,PO-0079,4421,5067,254,0,0,0,0,0,5321,0,0,0,0,0,0,0,0,5067,254,0,0,0,0,0,5321,PROJECT DELAYED DUE TO BUDGETARY CONSTRAINTS,CITYWIDE,GENERATORS,cpd11-20cw.pdf
PO79WNDWS,"HWY UNIT 3, 67TH, 76TH, 111TH PCT WINDOW RPLCMNT",850,DEPT OF DESIGN & CONSTRUCTION,POLICE FACILITIES,000,CITYWIDE,PO-0079,2200,2302,0,6070,0,0,0,0,8372,0,0,0,0,0,0,0,0,2302,0,6070,0,0,0,0,8372,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,,WINDOW REPLACEMENT,cpd11-20cw.pdf
PS-312CW,CITYWIDE REPAIRS & REHAB OF INTERCEPTING SEWERS - CITYWIDE,850,DEPT OF DESIGN & CONSTRUCTION,PLANT UPGRADING AND RECONSTRUCTION,000,CITYWIDE,WP-0269,8179,8014,90,0,0,0,0,0,8104,0,0,0,0,0,0,0,0,8014,90,0,0,0,0,0,8104,PROJECT DELAYED DUE TO CHANGES IN SCOPE/DESIGN,CITYWIDE REPAIRS TO AND REHABILITATION OF INTERCEPTING SEWERS THAT HAVE STRUCTURAL,CITY-WIDE REPAIRS TO AND REHABILITATION OF INTERCEPTING SEWERS THAT HAVE STRUCTURAL,cpd11-20cw.pdf
PS-312MX,CITYWIDE REPAIRS & REHAB OF INTERCEPTING SEWERS - MAN & BX,850,DEPT OF DESIGN & CONSTRUCTION,PLANT UPGRADING AND RECONSTRUCTION,000,CITYWIDE,WP-0269,13714,1021,0,19195,0,0,0,0,20216,0,0,0,0,0,0,0,0,1021,0,19195,0,0,0,0,20216,PROJECT DELAYED DUE TO UNFORESEEN SITE/FIELD CONDITION,CITYWIDE REPAIRS TO AND REHABILITATION OF INTERCEPTING SEWERS THAT HAVE STRUCTURAL,CITYWIDE REPAIRS TO AND REHABILITATION OF INTERCEPTING SEWERS THAT HAVE STRUCTURAL,cpd11-20cw.pdf
PW335ALLS,Asbestos and Lead Abatement Lump Sum,850,DEPT OF DESIGN & CONSTRUCTION,LEGAL MANDATES AND CORRECTION OF UNSAFE CONDITIONS,,CITYWIDE,PW-0335,6910,1285,0,2421,0,0,0,0,3706,0,0,0,0,0,0,0,0,1285,0,2421,0,0,0,0,3706,,,ASBESTOS AND LEAD ABATEMENT LUMP SUM,cpd11-20cw.pdf
